image_paths,image_label
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF34SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM10SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM21SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF30SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM02SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF20SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF21SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF31SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF17SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF07SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM33SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF06SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF16SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM25SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM35SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM34SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM24SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM02SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM12SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM28SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM13SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM29SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM03SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM24SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM34SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM35SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF09SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM25SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM03SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM29SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM13SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM28SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM12SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM02SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF31SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF17SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF21SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF20SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF30SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF16SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF06SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF07SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF17SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF26SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF05SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF34SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF13SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF29SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF03SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF02SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF12SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF28SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF34SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF24SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF25SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF35SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM06SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM16SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM17SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM07SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF33SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM21SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF02SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM31SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM30SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM20SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF21SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF10SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF21SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF31SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF30SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF20SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF06SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF16SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF17SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF31SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF07SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM34SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM24SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM25SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM35SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM29SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM13SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM03SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM02SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM28SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM12SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF12SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF23SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM16SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM06SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM07SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM17SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF24SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM31SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF15SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM21SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM20SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM30SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF03SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF13SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF29SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF12SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF28SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF02SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF24SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF34SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF35SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF25SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF07SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF28SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF19SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM23SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM12SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF02SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF28SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF12SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF29SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF13SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF03SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF25SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF35SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF34SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF24SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM17SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM07SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM31SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM06SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM16SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM30SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM20SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM21SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM31SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM19SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM28SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM07SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM35SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM25SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM24SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM34SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM12SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM28SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM02SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM03SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM13SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM29SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF20SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM15SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF30SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF31SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF21SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF07SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF17SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM24SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF16SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF06SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM33SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM02SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM17SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM07SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM21SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM06SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM16SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM30SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM20SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM21SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM10SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM31SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF02SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF28SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF12SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF29SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF13SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF03SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF25SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF35SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF34SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF24SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM17SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM26SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM09SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF20SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF30SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF31SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM05SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF21SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF07SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF17SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM34SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF16SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF06SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM35SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM25SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM24SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM34SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM12SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM28SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM02SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM03SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM13SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM29SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM34SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM24SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM25SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM35SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM29SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM13SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM03SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM02SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM28SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM12SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF21SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF30SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF20SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF10SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF06SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF21SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF16SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF17SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF07SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF02SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF33SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF03SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF13SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF29SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF12SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF28SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF02SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF24SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF34SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF35SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF25SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF34SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM16SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM06SAFR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM07SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM17SAHR.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM31SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM21SAFL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM20SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF05SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AM30SAHL.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF09SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/AF26SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BF17SAS.JPG,Sad
/Users/vinayadusumilli/Multimodal-Emotion-AI/data/processed/FaceData/Sad/BM33SAHR.JPG,Sad
